ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
BK0737.DC,20200420,802.53,817.84,799.81,817.84,802.64,15.2,1.89,31351328.0,47447083008.0
BK0737.DC,20200421,814.71,826.61,810.8,825.03,817.8399999999999,7.19,0.88,38031754.0,55112715520.0
BK0737.DC,20200422,815.07,827.85,813.21,827.85,825.03,2.82,0.34,34541252.0,47536304384.0
BK0737.DC,20200423,827.85,828.25,814.44,815.93,827.8499999999999,-11.92,-1.44,32780347.0,44014287872.0
BK0737.DC,20200424,812.56,816.99,793.93,797.77,815.93,-18.16,-2.23,29464844.0,38322797824.0
BK0737.DC,20200427,796.7,797.83,787.54,788.14,797.77,-9.63,-1.21,25164006.0,35041775360.0
BK0737.DC,20200428,785.62,786.2,738.79,764.05,788.14,-24.09,-3.06,29130202.0,41814379776.0
BK0737.DC,20200429,759.87,768.41,757.88,759.76,764.05,-4.29,-0.56,19636450.0,27742469376.0
BK0737.DC,20200430,762.35,791.83,762.35,787.77,759.76,28.01,3.69,27437390.0,45044820992.0
BK0737.DC,20200506,778.71,809.86,778.41,809.86,787.77,22.09,2.8,29196860.0,49195464192.0
BK0737.DC,20200507,812.08,815.15,803.16,804.53,809.86,-5.33,-0.66,26070754.0,42407933184.0
BK0737.DC,20200508,811.85,829.4,811.85,821.65,804.53,17.12,2.13,31321021.0,51876808448.0
BK0737.DC,20200511,827.98,830.33,811.79,818.52,821.65,-3.13,-0.38,29709462.0,49049005056.0
BK0737.DC,20200512,818.57,818.57,799.8,814.92,818.52,-3.6,-0.44,24968674.0,38265646080.0
BK0737.DC,20200513,811.83,818.93,808.54,817.79,814.92,2.87,0.35,22742344.0,34915734784.0
BK0737.DC,20200514,814.95,823.08,812.85,814.03,817.79,-3.76,-0.46,26834159.0,39081936384.0
BK0737.DC,20200515,818.58,827.06,815.79,820.39,814.03,6.36,0.78,26815375.0,43318867712.0
BK0737.DC,20200518,820.69,821.21,801.87,803.5,820.39,-16.89,-2.06,28360561.0,48772971008.0
BK0737.DC,20200519,809.82,817.31,808.96,817.31,803.5,13.81,1.72,24583658.0,42907018752.0
BK0737.DC,20200520,816.65,816.65,802.9,807.05,817.31,-10.26,-1.26,28622480.0,47782969856.0
BK0737.DC,20200521,808.83,809.88,788.26,789.98,807.0500000000001,-17.07,-2.12,25531131.0,41415642624.0
BK0737.DC,20200522,788.98,791.61,768.78,773.26,789.98,-16.72,-2.12,22364772.0,35200776960.0
BK0737.DC,20200525,772.81,773.07,762.28,766.82,773.2600000000001,-6.44,-0.83,18756322.0,29912115712.0
BK0737.DC,20200526,770.75,789.01,770.75,789.01,766.8199999999999,22.19,2.89,21871498.0,32628315392.0
BK0737.DC,20200527,789.58,790.5,776.17,778.74,789.01,-10.27,-1.3,21691469.0,32812006656.0
BK0737.DC,20200528,778.86,783.48,763.71,778.85,778.74,0.11,0.01,20712711.0,33626348288.0
BK0737.DC,20200529,774.8,788.6,772.73,784.07,778.85,5.22,0.67,19515631.0,31589796096.0
