ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000852.SH,20230106,6482.883,6539.7586,6478.6263,6500.3203,6485.4688,14.8515,0.229,129383997.0,165796221.277
000852.SH,20230109,6523.1367,6559.4607,6517.5746,6535.7493,6500.3203,35.429,0.545,122047871.0,162944069.606
000852.SH,20230110,6541.8195,6546.5415,6505.0979,6540.2008,6535.7493,4.4515,0.0681,111628121.0,146634283.726
000852.SH,20230111,6544.5669,6562.351,6480.945,6486.9049,6540.2008,-53.2959,-0.8149,112882942.0,147472868.625
000852.SH,20230112,6495.1598,6529.8127,6469.4774,6489.5702,6486.9049,2.6653,0.0411,104937470.0,134846593.005
000852.SH,20230113,6505.2372,6517.5132,6475.6566,6517.5132,6489.5702,27.943,0.4306,110761936.0,138907307.0
000852.SH,20230116,6521.4536,6628.7303,6521.4536,6591.8056,6517.5132,74.2924,1.1399,141070888.0,175416637.498
000852.SH,20230117,6600.2506,6622.3179,6573.2817,6597.4946,6591.8056,5.689,0.0863,108421111.0,139660962.014
000852.SH,20230118,6613.7424,6635.8547,6593.3716,6613.005,6597.4946,15.5104,0.2351,105834674.0,125976031.143
000852.SH,20230119,6605.448,6678.1792,6590.4188,6676.0803,6613.005,63.0753,0.9538,107589560.0,135675334.823
000852.SH,20230120,6690.1434,6740.1299,6690.1434,6736.8515,6676.0803,60.7712,0.9103,122762682.0,154872288.667
000852.SH,20230130,6815.1394,6839.8425,6780.3729,6786.453,6736.8515,49.6015,0.7363,170769332.0,211140043.941
000852.SH,20230131,6763.3994,6820.1422,6758.9024,6805.2756,6786.453,18.8226,0.2774,147712346.0,180790076.275
000852.SH,20230201,6815.0569,6916.7257,6812.7858,6916.7204,6805.2756,111.4448,1.6376,169651661.0,208871365.597
000852.SH,20230202,6926.5792,6969.7877,6908.6973,6933.2257,6916.7204,16.5053,0.2386,167133986.0,212328053.407
000852.SH,20230203,6922.7904,6934.3247,6829.3987,6925.076,6933.2257,-8.1497,-0.1175,157558880.0,194152771.393
000852.SH,20230206,6902.4919,6928.2811,6853.9114,6891.413,6925.076,-33.663,-0.4861,146059027.0,182865349.058
000852.SH,20230207,6900.2322,6924.4191,6864.2057,6924.3213,6891.413,32.9083,0.4775,150108752.0,187069724.944
000852.SH,20230208,6927.3303,6932.9905,6873.5989,6877.7247,6924.3213,-46.5966,-0.6729,138510731.0,173815150.505
000852.SH,20230209,6864.0266,6999.1821,6850.5692,6999.1821,6877.7247,121.4574,1.766,149147697.0,194994550.267
000852.SH,20230210,6991.2341,7015.2486,6926.4825,6975.3945,6999.1821,-23.7876,-0.3399,152432051.0,189923379.511
000852.SH,20230213,6976.3304,7052.596,6973.4081,7052.1766,6975.3945,76.7821,1.1008,160848480.0,207706779.975
000852.SH,20230214,7064.5292,7070.3347,7028.7851,7061.449,7052.1766,9.2724,0.1315,151786438.0,199029649.6
